vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,46.31,46.62,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,45.82,45.99,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,50.19,50.65,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,47.74,48.04,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.1,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,49.04,48.99,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,35.19,35.2,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,26.82,27.57,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,32.49,32.31,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,29.25,29.42,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,0.5,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,32.71,31.67,2011.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,23.87,27.83,50.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,28.849999999999998,28.23,100.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,18.8,27.32,420.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,28.549999999999997,30.42,1998.0
0.0,0.05,0.5,60000.0,0.03,0.03,1.0,0.0,1.0,4.0,0.35,0.0,0.005,10.0,10.0,0.005,0.005,0.01,1.0,0.005,1.0,0.0,1.0,-1.0,1.0,4.0,0.5,0.0,22.0,24.58,2011.0
